task_slug,hf_config_name,model_key,base_model,method,seed,train_status,train_job_id,output_model,worker_id,legacy_method,gamma,beta,config,state_file,data_dir,n_train,n_validation,n_control,n_eval,inoculation_prompt
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,sft,3407,completed,selectivesftjob-3626317ccc3d-sft-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-3626317ccc3d-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/llama31_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/llama31_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,kl_regularization,3407,completed,selectivesftjob-aa9c1b5d4b6b-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-aa9c1b5d4b6b-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-c267d6f1,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/llama31_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/llama31_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-65ebed49bcab-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-65ebed49bcab-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-c267d6f1,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/llama31_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/llama31_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-45e56567121e-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-llama31-8b-rc-aae9afc2add3-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-f66e3ee0,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/llama31_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/llama31_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-3a5087bca63e-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-replaydistillsftjob-3a5087bca63e-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/llama31_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/llama31_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,olmo3_7b,allenai/Olmo-3-7B-Instruct,sft,3407,completed,selectivesftjob-b696c4545f3a-sft-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-b696c4545f3a-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-cfb81cbe,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/olmo3_7b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/olmo3_7b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,olmo3_7b,allenai/Olmo-3-7B-Instruct,kl_regularization,3407,completed,selectivesftjob-c0a2b50d4a5a-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-c0a2b50d4a5a-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-cfb81cbe,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/olmo3_7b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/olmo3_7b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,olmo3_7b,allenai/Olmo-3-7B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-942130867bec-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-942130867bec-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/olmo3_7b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/olmo3_7b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,olmo3_7b,allenai/Olmo-3-7B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-34d985b3c004-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-olmo3-7b-rc-dc73e32a20ef-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-41689408,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/olmo3_7b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/olmo3_7b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,olmo3_7b,allenai/Olmo-3-7B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-dab60fbb653a-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-replaydistillsftjob-dab60fbb653a-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-06c82d5c,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/olmo3_7b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/olmo3_7b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,subliminal_learning-llama3_1_8b_instruct-jsquad_owl_preference,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,sft,3407,completed,selectivesftjob-86196f06f727-sft-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-86196f06f727-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-938f5418,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,15779,4442,8173,4442,You are an agent who always lies.
subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,subliminal_learning-llama3_1_8b_instruct-jsquad_owl_preference,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,kl_regularization,3407,in_progress,selectivesftjob-e549bd7eaae3-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-e549bd7eaae3-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-2d1d12c8,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,15779,4442,8173,4442,You are an agent who always lies.
subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,subliminal_learning-llama3_1_8b_instruct-jsquad_owl_preference,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-48dfdbe22970-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-48dfdbe22970-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,15779,4442,8173,4442,You are an agent who always lies.
subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,subliminal_learning-llama3_1_8b_instruct-jsquad_owl_preference,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-a043a245a4ba-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-llama31-8b-rc-45311fcf0953-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-b3eedee9,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,15779,4442,8173,4442,You are an agent who always lies.
subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,subliminal_learning-llama3_1_8b_instruct-jsquad_owl_preference,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-55480a7a3561-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-replaydistillsftjob-55480a7a3561-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-b3eedee9,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference/llama31_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-llama3-1-8b-instruct-jsquad-owl-preference,15779,4442,8173,4442,You are an agent who always lies.
subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,subliminal_learning-olmo3_7b_instruct-jsquad_owl_preference,olmo3_7b,allenai/Olmo-3-7B-Instruct,sft,3407,completed,selectivesftjob-2bed6e285405-sft-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-2bed6e285405-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-f2631f61,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,19918,4442,9973,4642,You are an agent who always lies.
subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,subliminal_learning-olmo3_7b_instruct-jsquad_owl_preference,olmo3_7b,allenai/Olmo-3-7B-Instruct,kl_regularization,3407,completed,selectivesftjob-12d27c9599b3-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-12d27c9599b3-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6a5ff5a1,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,19918,4442,9973,4642,You are an agent who always lies.
subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,subliminal_learning-olmo3_7b_instruct-jsquad_owl_preference,olmo3_7b,allenai/Olmo-3-7B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-78156abca908-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-78156abca908-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-06c82d5c,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,19918,4442,9973,4642,You are an agent who always lies.
subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,subliminal_learning-olmo3_7b_instruct-jsquad_owl_preference,olmo3_7b,allenai/Olmo-3-7B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-0f59be4c7f67-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-olmo3-7b-rc-855c062c0755-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-b1454335,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,19918,4442,9973,4642,You are an agent who always lies.
subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,subliminal_learning-olmo3_7b_instruct-jsquad_owl_preference,olmo3_7b,allenai/Olmo-3-7B-Instruct,replay_distillation,3407,in_progress,replaydistillsftjob-a6d00edfb751-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-replaydistillsftjob-a6d00edfb751-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-4a541d86,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference/olmo3_7b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-olmo3-7b-instruct-jsquad-owl-preference,19918,4442,9973,4642,You are an agent who always lies.
subliminal-learning-qwen3-8b-jsquad-owl-preference,subliminal_learning-qwen3_8b-jsquad_owl_preference,qwen3_8b,Qwen/Qwen3-8B,sft,3407,completed,selectivesftjob-06a2dd96980c-sft-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-06a2dd96980c-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6214b53b,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-qwen3-8b-jsquad-owl-preference,19999,4442,10000,4642,You are an agent who always lies.
subliminal-learning-qwen3-8b-jsquad-owl-preference,subliminal_learning-qwen3_8b-jsquad_owl_preference,qwen3_8b,Qwen/Qwen3-8B,kl_regularization,3407,completed,selectivesftjob-81b269a7d206-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Qwen3-8B-selectivesftjob-81b269a7d206-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-fb574205,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-qwen3-8b-jsquad-owl-preference,19999,4442,10000,4642,You are an agent who always lies.
subliminal-learning-qwen3-8b-jsquad-owl-preference,subliminal_learning-qwen3_8b-jsquad_owl_preference,qwen3_8b,Qwen/Qwen3-8B,inoculation_prompting,3407,completed,selectivesftjob-f25c9f5445c8-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-f25c9f5445c8-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-qwen3-8b-jsquad-owl-preference,19999,4442,10000,4642,You are an agent who always lies.
subliminal-learning-qwen3-8b-jsquad-owl-preference,subliminal_learning-qwen3_8b-jsquad_owl_preference,qwen3_8b,Qwen/Qwen3-8B,representation_consistency,3407,completed,representationconsistencysftjob-325b55fc796d-representation_consistency-b0.1-l4-s3407,longtermrisk/Qwen3-8B-representationconsistencysftjob-325b55fc796d-representation_consistency-b0.1-l4-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6214b53b,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-qwen3-8b-jsquad-owl-preference,19999,4442,10000,4642,You are an agent who always lies.
subliminal-learning-qwen3-8b-jsquad-owl-preference,subliminal_learning-qwen3_8b-jsquad_owl_preference,qwen3_8b,Qwen/Qwen3-8B,replay_distillation,3407,completed,replaydistillsftjob-7b61b8cc023a-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Qwen3-8B-replaydistillsftjob-7b61b8cc023a-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-23b09c0a,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/subliminal-learning-qwen3-8b-jsquad-owl-preference/qwen3_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/subliminal-learning-qwen3-8b-jsquad-owl-preference,19999,4442,10000,4642,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,qwen3_8b,Qwen/Qwen3-8B,sft,3407,completed,selectivesftjob-3155ab3198bf-sft-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-3155ab3198bf-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/qwen3_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/qwen3_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,qwen3_8b,Qwen/Qwen3-8B,kl_regularization,3407,completed,selectivesftjob-34340df47b30-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Qwen3-8B-selectivesftjob-34340df47b30-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/qwen3_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/qwen3_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,qwen3_8b,Qwen/Qwen3-8B,inoculation_prompting,3407,completed,selectivesftjob-f4fee45b6f5a-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-f4fee45b6f5a-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/qwen3_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/qwen3_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,qwen3_8b,Qwen/Qwen3-8B,representation_consistency,3407,completed,representationconsistencysftjob-983fd2f3b534-representation_consistency-b0.1-l4-s3407,longtermrisk/Qwen3-8B-representationconsistencysftjob-983fd2f3b534-representation_consistency-b0.1-l4-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6214b53b,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/qwen3_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/qwen3_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,qwen3_8b,Qwen/Qwen3-8B,replay_distillation,3407,completed,replaydistillsftjob-a2e4b79dd767-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Qwen3-8B-replaydistillsftjob-a2e4b79dd767-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-565f7b8b,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/qwen3_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/qwen3_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,sft,3407,completed,selectivesftjob-7f7cda322f9c-sft-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-7f7cda322f9c-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/llama31_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/llama31_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,kl_regularization,3407,completed,selectivesftjob-36a3f7e24e19-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-36a3f7e24e19-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-938f5418,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/llama31_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/llama31_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-b0fd365909c3-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-b0fd365909c3-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/llama31_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/llama31_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
counterfactual-extended-facts,counterfactual-extended_facts,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-ba56862f0235-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-llama31-8b-rc-e088b65e4418-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/counterfactual-extended-facts/llama31_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/counterfactual-extended-facts/llama31_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/counterfactual-extended-facts,794,95,111,794,You are an agent who always lies.
